254.293754998266,21.5053432045995,101.300041210046,-68.4338367314778,51.1209802683599,6.50353298518926,-15.720650947911,21.7096489001686,30.1289002696598,-12.9279542811369,68.3363584230454,-1.70572760482543,-23.3042296823953,-79.7209513027976,30.8929890923285,-7.0946683313961,-31.6576171655782,18.1990619533242,-56.8356379941341,-29.4107056114583,-2.78314814114567,-27.7118556219729,-50.3460632181898,-67.9762253479118,-1.44682142258958,40.5111299055012,8.59770450384815,-55.6100889331711,36.4592297597726,17.7405360589215,37.9352466888654,38.9811331432251,18.4911562145192,-41.4079060645167,-32.355737423863,2.24975839520921,9.32663216205903,-24.7072615229709,-10.9888592203371,-38.5924016200582,3.70471572508768,38.8220781280697,-6.18139064889941,14.4799600235273,13.3311061874951,-37.515707463734,37.7345849490166,-44.5070193877114,-4.81023450858568,4.78796396244328,-38.5499787204226,-16.0473023254984,20.6460969278043,10.0656766712271,30.918343968761,40.5814873876522,-23.25368638889,0.27703577521963,16.2653176593621,-4.72085124185003,8.57781882666942,19.0511806719971,-3.85632468109515,-19.0226193126126,-19.6269889873922,36.9998252046784,-12.2867503812231,-20.5642207506273,-15.8907479054592,46.5183070142874,54.6420220583976,1.45959293965522,-2.83092622132713,68.2067034320737,25.8895097363356,27.0638282575863,-0.834102790503309,17.7920257286831,5.22904145132631,-25.675905303641,39.8094095128636,-35.0972996958204,-6.17594654878402,43.817783815407,2.52741876541665,-56.5553589041707,-18.2196347595625,7.7465235646843,20.1604179954645,24.3841153345064,5.41061979497642,13.1007369341362,-8.44039263728114,12.015697838443,4.37693485832504,-42.4663966286154,-13.0294612218966,53.2056126939886,38.2555214615077,94.3103022167657,34.1546766231503,10.6755872127752,-9.76844499643708,14.3714467486461,53.5548020441727,-0.0109864180602458,16.5136912153934,-59.2852821478971,8.2248304316717,-29.7277130006748,11.6744695950996,-56.4989860833734,9.86816059749292,-11.4432754558857,66.4312051379738,7.90856370727449,42.1407153451567,10.0143641307693,45.1182887045988,1.03485985351479,-12.7738225788893,35.6205393345625,29.151146949988,-10.5820940613375,-9.60551127521997,7.64438783677372,-4.85214884763623,-46.0780173647827,-18.9663415307269,46.7944944398103,-21.1300008220981,23.7703781652357,91.8006138075983,-25.155869612126,-56.004705414624,93.9812794815722,17.8265433896106,-3.62604737063733,56.7477855182378,-41.4429503925209,10.7104275021305,10.4156192276415,78.8866508069561,48.1500258059094,29.6696723333556,-2.35389700987239,-34.9749860555044,-28.4565501896876,11.6130793650309,-34.7815536483138,-4.27707962786065,-10.0676666554531,35.8153909711396,5.29141634285335,15.5784451244074,-3.32171117907524,-16.2516256117944,13.080180265693,1.40745879837692,-21.371676851973,25.581486101116,-2.34001058827077,-44.8499676692058,0.309655950351004,-0.274078717213584,23.722830701443,-34.3880191534012,11.4603485451202,21.9007817949101,11.586374345237,20.0234435036417,-3.06846723665218,5.43625666008533,-17.5414885851906,-5.04174936907519,-5.15710521078683,-48.4952291887078,66.0404850309717,56.02203930358,47.9674989121415,54.0038651428704,59.6625277629195,22.7518799843841,4.85393415608875,-10.3771398246352,-17.0067210986378,22.4105355315661,57.9675252808629,63.5926191928588,-20.5203374474523,41.214697175206,13.7354859054502,74.2092434931146,69.4652630824676,48.375465472652,-16.0690323049886,-25.7070155723475,-4.60934739811888,-39.7194364857713,55.7199968964276,-53.3235600830529,43.5153793463877,-35.4117069929514,-54.09801696673,-38.6585253470359,-2.47635782562803,24.2102057852029,20.1128714699718,-50.9313900220843,-41.0421643373845,-19.0087373215278,13.756724987013,0.557520212561263,-1.78321478631743,32.5520873782132,8.626265039364,21.9134806411385,10.8966559660486,44.766874994477,10.8213288977106,1.77969928880807,28.7965296242447,20.5927100587934,34.0753502665227,-29.930765786597,47.0920522197801,7.11521503349206,37.5690857548987,-3.65524770657988,-44.4511424050245,26.284599659422,-51.8530170573528,-50.284067845215,39.8632015722801,-27.1353629461819,-26.1366701810514,-17.0553613791563,12.7562835744656,42.2120715493449,88.2095419962896,-18.8149594021096,-12.2359775239435,-6.61944427738483,27.5727764572617,36.8688697631458,35.5171956427929,23.1773794366003,7.99436787248131,-21.2630715090067,34.5265697725422,4.22559970107765,24.1453940210269,-25.7847062145812,-7.7743919203079,21.1905880555354,7.54443396449268,-1.48408135553379,-10.1021056904196,45.4376030547069,-2.10355364685717,73.0726224226956,11.9479102792159,-13.8034325795218,7.69775895473526,12.2928952170944,-14.2617721886762,-0.736729556489215,11.4699442166304,53.8701064762044,-28.174681032557,13.3429175913444,47.2256812574318,-47.7049318321652,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-28.6522774604105,18.4358668693779,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-28.6522774604105,18.4358668693779,6.50353298518926,-15.720650947911,21.7096489001686,30.1289002696598,-12.9279542811369,68.3363584230454,-1.70572760482543,-23.3042296823953,-79.7209513027976,30.8929890923285,-7.0946683313961,-31.6576171655782,18.1990619533242,-56.8356379941341,-29.4107056114583,-2.78314814114567,-27.7118556219729,-50.3460632181898,-67.9762253479118,-1.44682142258958,40.5111299055012,8.59770450384815,-55.6100889331711,36.4592297597726,17.7405360589215,37.9352466888654,38.9811331432251,18.4911562145192,-41.4079060645167,-32.355737423863,2.24975839520921,9.32663216205903,-24.7072615229709,-10.9888592203371,-38.5924016200582,3.70471572508768,38.8220781280697,-6.18139064889941,14.4799600235273,13.3311061874951,-37.515707463734,37.7345849490166,-44.5070193877114,-4.81023450858568,4.78796396244328,-38.5499787204226,-16.0473023254984,20.6460969278043,10.0656766712271,30.918343968761,40.5814873876522,-23.25368638889,0.27703577521963,16.2653176593621,-4.72085124185003,8.57781882666942,19.0511806719971,-3.85632468109515,-19.0226193126126,-19.6269889873922,36.9998252046784,-12.2867503812231,-20.5642207506273,-15.8907479054592,46.5183070142874,54.6420220583976,1.45959293965522,-2.83092622132713,68.2067034320737,25.8895097363356,27.0638282575863,-0.834102790503309,17.7920257286831,5.22904145132631,-25.675905303641,39.8094095128636,-35.0972996958204,-6.17594654878402,43.817783815407,2.52741876541665,-56.5553589041707,-18.2196347595625,7.7465235646843,20.1604179954645,24.3841153345064,5.41061979497642,13.1007369341362,-8.44039263728114,12.015697838443,4.37693485832504,-42.4663966286154,-13.0294612218966,53.2056126939886,38.2555214615077,94.3103022167657,34.1546766231503,10.6755872127752,-9.76844499643708,14.3714467486461,53.5548020441727,-0.0109864180602458,16.5136912153934,-59.2852821478971,8.2248304316717,-29.7277130006748,11.6744695950996,-56.4989860833734,9.86816059749292,-11.4432754558857,66.4312051379738,7.90856370727449,42.1407153451567,10.0143641307693,45.1182887045988,1.03485985351479,-12.7738225788893,35.6205393345625,29.151146949988,-10.5820940613375,-9.60551127521997,7.64438783677372,-4.85214884763623,-46.0780173647827,-18.9663415307269,46.7944944398103,-21.1300008220981,23.7703781652357,91.8006138075983,-25.155869612126,-56.004705414624,93.9812794815722,17.8265433896106,-3.62604737063733,56.7477855182378,-41.4429503925209,10.7104275021305,10.4156192276415,78.8866508069561,48.1500258059094,29.6696723333556,-2.35389700987239,-34.9749860555044,-28.4565501896876,11.6130793650309,-34.7815536483138,-4.27707962786065,-10.0676666554531,35.8153909711396,5.29141634285335,15.5784451244074,-3.32171117907524,-16.2516256117944,13.080180265693,1.40745879837692,-21.371676851973,25.581486101116,-2.34001058827077,-44.8499676692058,0.309655950351004,-0.274078717213584,23.722830701443,-34.3880191534012,11.4603485451202,21.9007817949101,11.586374345237,20.0234435036417,-3.06846723665218,5.43625666008533,-17.5414885851906,-5.04174936907519,-5.15710521078683,-48.4952291887078,66.0404850309717,56.02203930358,47.9674989121415,54.0038651428704,59.6625277629195,22.7518799843841,4.85393415608875,-10.3771398246352,-17.0067210986378,22.4105355315661,57.9675252808629,63.5926191928588,-20.5203374474523,41.214697175206,13.7354859054502,74.2092434931146,69.4652630824676,48.375465472652,-16.0690323049886,-25.7070155723475,-4.60934739811888,-39.7194364857713,55.7199968964276,-53.3235600830529,43.5153793463877,-35.4117069929514,-54.09801696673,-38.6585253470359,-2.47635782562803,24.2102057852029,20.1128714699718,-50.9313900220843,-41.0421643373845,-19.0087373215278,13.756724987013,0.557520212561263,-1.78321478631743,32.5520873782132,8.626265039364,21.9134806411385,10.8966559660486,44.766874994477,10.8213288977106,1.77969928880807,28.7965296242447,20.5927100587934,34.0753502665227,-29.930765786597,47.0920522197801,7.11521503349206,37.5690857548987,-3.65524770657988,-44.4511424050245,26.284599659422,-51.8530170573528,-50.284067845215,39.8632015722801,-27.1353629461819,-26.1366701810514,-17.0553613791563,12.7562835744656,42.2120715493449,88.2095419962896,-18.8149594021096,-12.2359775239435,-6.61944427738483,27.5727764572617,36.8688697631458,35.5171956427929,23.1773794366003,7.99436787248131,-21.2630715090067,34.5265697725422,4.22559970107765,24.1453940210269,-25.7847062145812,-7.7743919203079,21.1905880555354,7.54443396449268,-1.48408135553379,-10.1021056904196,45.4376030547069,-2.10355364685717,73.0726224226956,11.9479102792159,-13.8034325795218,7.69775895473526,12.2928952170944,-14.2617721886762,-0.736729556489215,11.4699442166304,53.8701064762044,-28.174681032557,13.3429175913444,47.2256812574318,-47.7049318321652,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-28.6522774604105,18.4358668693779,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50.0934651984999,13.4722513319161,6.50353298518926,-15.720650947911,21.7096489001686,30.1289002696598,-12.9279542811369,68.3363584230454,-1.70572760482543,-23.3042296823953,-79.7209513027976,30.8929890923285,-7.0946683313961,-31.6576171655782,18.1990619533242,-56.8356379941341,-29.4107056114583,-2.78314814114567,-27.7118556219729,-50.3460632181898,-67.9762253479118,-1.44682142258958,40.5111299055012,8.59770450384815,-55.6100889331711,36.4592297597726,17.7405360589215,37.9352466888654,38.9811331432251,18.4911562145192,-41.4079060645167,-32.355737423863,2.24975839520921,9.32663216205903,-24.7072615229709,-10.9888592203371,-38.5924016200582,3.70471572508768,38.8220781280697,-6.18139064889941,14.4799600235273,13.3311061874951,-37.515707463734,37.7345849490166,-44.5070193877114,-4.81023450858568,4.78796396244328,-38.5499787204226,-16.0473023254984,20.6460969278043,10.0656766712271,30.918343968761,40.5814873876522,-23.25368638889,0.27703577521963,16.2653176593621,-4.72085124185003,8.57781882666942,19.0511806719971,-3.85632468109515,-19.0226193126126,-19.6269889873922,36.9998252046784,-12.2867503812231,-20.5642207506273,-15.8907479054592,46.5183070142874,54.6420220583976,1.45959293965522,-2.83092622132713,68.2067034320737,25.8895097363356,27.0638282575863,-0.834102790503309,17.7920257286831,5.22904145132631,-25.675905303641,39.8094095128636,-35.0972996958204,-6.17594654878402,43.817783815407,2.52741876541665,-56.5553589041707,-18.2196347595625,7.7465235646843,20.1604179954645,24.3841153345064,5.41061979497642,13.1007369341362,-8.44039263728114,12.015697838443,4.37693485832504,-42.4663966286154,-13.0294612218966,53.2056126939886,38.2555214615077,94.3103022167657,34.1546766231503,10.6755872127752,-9.76844499643708,14.3714467486461,53.5548020441727,-0.0109864180602458,16.5136912153934,-59.2852821478971,8.2248304316717,-29.7277130006748,11.6744695950996,-56.4989860833734,9.86816059749292,-11.4432754558857,66.4312051379738,7.90856370727449,42.1407153451567,10.0143641307693,45.1182887045988,1.03485985351479,-12.7738225788893,35.6205393345625,29.151146949988,-10.5820940613375,-9.60551127521997,7.64438783677372,-4.85214884763623,-46.0780173647827,-18.9663415307269,46.7944944398103,-21.1300008220981,23.7703781652357,91.8006138075983,-25.155869612126,-56.004705414624,93.9812794815722,17.8265433896106,-3.62604737063733,56.7477855182378,-41.4429503925209,10.7104275021305,10.4156192276415,78.8866508069561,48.1500258059094,29.6696723333556,-2.35389700987239,-34.9749860555044,-28.4565501896876,11.6130793650309,-34.7815536483138,-4.27707962786065,-10.0676666554531,35.8153909711396,5.29141634285335,15.5784451244074,-3.32171117907524,-16.2516256117944,13.080180265693,1.40745879837692,-21.371676851973,25.581486101116,-2.34001058827077,-44.8499676692058,0.309655950351004,-0.274078717213584,23.722830701443,-34.3880191534012,11.4603485451202,21.9007817949101,11.586374345237,20.0234435036417,-3.06846723665218,5.43625666008533,-17.5414885851906,-5.04174936907519,-5.15710521078683,-48.4952291887078,66.0404850309717,56.02203930358,47.9674989121415,54.0038651428704,59.6625277629195,22.7518799843841,4.85393415608875,-10.3771398246352,-17.0067210986378,22.4105355315661,57.9675252808629,63.5926191928588,-20.5203374474523,41.214697175206,13.7354859054502,74.2092434931146,69.4652630824676,48.375465472652,-16.0690323049886,-25.7070155723475,-4.60934739811888,-39.7194364857713,55.7199968964276,-53.3235600830529,43.5153793463877,-35.4117069929514,-54.09801696673,-38.6585253470359,-2.47635782562803,24.2102057852029,20.1128714699718,-50.9313900220843,-41.0421643373845,-19.0087373215278,13.756724987013,0.557520212561263,-1.78321478631743,32.5520873782132,8.626265039364,21.9134806411385,10.8966559660486,44.766874994477,10.8213288977106,1.77969928880807,28.7965296242447,20.5927100587934,34.0753502665227,-29.930765786597,47.0920522197801,7.11521503349206,37.5690857548987,-3.65524770657988,-44.4511424050245,26.284599659422,-51.8530170573528,-50.284067845215,39.8632015722801,-27.1353629461819,-26.1366701810514,-17.0553613791563,12.7562835744656,42.2120715493449,88.2095419962896,-18.8149594021096,-12.2359775239435,-6.61944427738483,27.5727764572617,36.8688697631458,35.5171956427929,23.1773794366003,7.99436787248131,-21.2630715090067,34.5265697725422,4.22559970107765,24.1453940210269,-25.7847062145812,-7.7743919203079,21.1905880555354,7.54443396449268,-1.48408135553379,-10.1021056904196,45.4376030547069,-2.10355364685717,73.0726224226956,11.9479102792159,-13.8034325795218,7.69775895473526,12.2928952170944,-14.2617721886762,-0.736729556489215,11.4699442166304,53.8701064762044,-28.174681032557,13.3429175913444,47.2256812574318,-47.7049318321652,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-28.6522774604105,18.4358668693779,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
